ZONEID,TIMESTAMP,POWER
3,20130416 15:00,0.008344138186793776
3,20130416 16:00,0.008344138186793776
3,20130416 17:00,0.0064140484013142495
3,20130416 18:00,0.006414020911864644
3,20130416 19:00,0.0018721128868948757
3,20130416 20:00,0.0018721128868948757
3,20130416 21:00,0.0018721128868948757
3,20130416 22:00,0.0
3,20130416 23:00,0.0
3,20130417 00:00,0.0
3,20130417 01:00,0.0
3,20130417 02:00,0.0
3,20130417 03:00,0.0
3,20130417 04:00,0.0
3,20130417 05:00,0.0
3,20130417 06:00,0.0
3,20130417 07:00,0.0
3,20130417 08:00,0.0
3,20130417 09:00,0.0
3,20130417 10:00,0.0
3,20130417 11:00,0.0
3,20130417 12:00,0.0
3,20130417 13:00,0.0
3,20130417 14:00,0.008378326265478951
3,20130417 15:00,0.009826222515853125
3,20130417 16:00,0.009826222515853125
3,20130417 17:00,0.0006381373341935351
3,20130417 18:00,0.007896136578896543
3,20130417 19:00,0.0033541972159542247
3,20130417 20:00,0.0033541972159542247
3,20130417 21:00,0.0033541972159542247
3,20130417 22:00,0.0033541972159542247
3,20130417 23:00,0.0033541972159542247
3,20130418 00:00,0.0033541972159542247
3,20130418 01:00,0.0033541972159542247
3,20130418 02:00,0.0019126790676774843
3,20130418 03:00,0.003502820574612503
3,20130418 04:00,0.003973302504607995
3,20130418 05:00,0.004046319980649714
3,20130418 06:00,0.004056398712453018
3,20130418 07:00,0.0040577632887314275
3,20130418 08:00,0.004057950216988744
3,20130418 09:00,0.00405797550728238
3,20130418 10:00,0.004057978806016333
3,20130418 11:00,0.0069564454804222865
3,20130418 12:00,0.0069564454804222865
3,20130418 13:00,0.0069564454804222865
3,20130418 14:00,0.0069564454804222865
3,20130418 15:00,0.010084680520198553
3,20130418 16:00,0.010084680520198553
3,20130418 17:00,0.010084680520198553
3,20130418 18:00,0.008154593483663987
3,20130418 19:00,0.008154593483663987
3,20130418 20:00,0.0036126535709326774
3,20130418 21:00,0.0036126535709326774
3,20130418 22:00,0.0036126535709326774
3,20130418 23:00,0.0036126535709326774
3,20130419 00:00,0.0036126535709326774
3,20130419 01:00,0.0036126535709326774
3,20130419 02:00,0.002171134872866945
3,20130419 03:00,0.003761277479379947
3,20130419 04:00,0.0042317583097974554
3,20130419 05:00,0.004304777984995143
3,20130419 06:00,0.004314854517642478
3,20130419 07:00,0.004316220193498872
3,20130419 08:00,0.004316406022178204
3,20130419 09:00,0.004316431312471841
3,20130419 10:00,0.007214901285611747
3,20130419 11:00,0.007214901285611747
3,20130419 12:00,0.007214901285611747
3,20130419 13:00,0.007214901285611747
3,20130419 14:00,0.007214901285611747
3,20130419 15:00,0.009826222515853125
3,20130419 16:00,0.009826222515853125
3,20130419 17:00,0.009826222515853125
3,20130419 18:00,0.007896137128685535
3,20130419 19:00,0.007896137128685535
3,20130419 20:00,0.0033541972159542247
3,20130419 21:00,0.0033541972159542247
3,20130419 22:00,0.0033541972159542247
3,20130419 23:00,0.0033541972159542247
3,20130420 00:00,0.0033541972159542247
3,20130420 01:00,0.0033541972159542247
3,20130420 02:00,0.0019126790676774843
3,20130420 03:00,0.003502820574612503
3,20130420 04:00,0.003973302504607995
3,20130420 05:00,0.004046319980649714
3,20130420 06:00,0.004056398712453018
3,20130420 07:00,0.0040577632887314275
3,20130420 08:00,0.004057950216988744
3,20130420 09:00,0.00405797550728238
3,20130420 10:00,0.0069564454804222865
3,20130420 11:00,0.0069564454804222865
3,20130420 12:00,0.0069564454804222865
3,20130420 13:00,0.0069564454804222865
3,20130420 14:00,0.0027682453031024857
3,20130420 15:00,0.002768240904790549
3,20130420 16:00,0.0027682134153409433
3,20130420 17:00,0.0
3,20130420 18:00,0.000836430279765728
3,20130420 19:00,0.0
3,20130420 20:00,0.0
3,20130420 21:00,0.0
3,20130420 22:00,0.0
3,20130420 23:00,0.0
3,20130421 00:00,0.0
3,20130421 01:00,0.0
3,20130421 02:00,0.0
3,20130421 03:00,0.0
3,20130421 04:00,0.0
3,20130421 05:00,0.0
3,20130421 06:00,0.0
3,20130421 07:00,0.0
3,20130421 08:00,0.0
3,20130421 09:00,0.0
3,20130421 10:00,0.0
3,20130421 11:00,0.0
3,20130421 12:00,0.0
3,20130421 13:00,0.0
3,20130421 14:00,0.0
3,20130421 15:00,0.0
3,20130421 16:00,0.0
3,20130421 17:00,0.0
3,20130421 18:00,0.0
3,20130421 19:00,0.0
3,20130421 20:00,0.0
3,20130421 21:00,0.0
3,20130421 22:00,0.0
3,20130421 23:00,0.0
3,20130422 00:00,0.0
3,20130422 01:00,0.0
3,20130422 02:00,0.0
3,20130422 03:00,0.0
3,20130422 04:00,0.0
3,20130422 05:00,0.0
3,20130422 06:00,0.0
3,20130422 07:00,0.0
3,20130422 08:00,0.0
3,20130422 09:00,0.0
3,20130422 10:00,0.0
3,20130422 11:00,0.0
3,20130422 12:00,0.0
3,20130422 13:00,0.0
3,20130422 14:00,0.0069564454804222865
3,20130422 15:00,0.010084680520198553
3,20130422 16:00,0.010084680520198553
3,20130422 17:00,0.017342680314690554
3,20130422 18:00,0.008154593483663987
3,20130422 19:00,0.008154593483663987
3,20130422 20:00,0.008154593483663987
3,20130422 21:00,0.0036126535709326774
3,20130422 22:00,0.0
3,20130422 23:00,0.0
3,20130423 00:00,0.0
3,20130423 01:00,0.0
3,20130423 02:00,0.00020750740907990486
3,20130423 03:00,0.0017976500155929072
3,20130423 04:00,0.003709821628030677
3,20130423 05:00,0.004224780387909634
3,20130423 06:00,0.004303832347928719
3,20130423 07:00,0.004314725867018325
3,20130423 08:00,0.004316203699829109
3,20130423 09:00,0.004316403823022235
3,20130423 10:00,0.004316430212893857
3,20130423 11:00,0.007214901285611747
3,20130423 12:00,0.007214901285611747
3,20130423 13:00,0.007214901285611747
3,20130423 14:00,0.007214901285611747
3,20130423 15:00,0.008636782070668413
3,20130423 16:00,0.01008949887092538
3,20130423 17:00,0.01008949887092538
3,20130423 18:00,0.017347498665417377
3,20130423 19:00,0.00815941348375779
3,20130423 20:00,0.00815941348375779
3,20130423 21:00,0.0036174735710264787
3,20130423 22:00,3.3872499803707e-06
3,20130423 23:00,0.0
3,20130424 00:00,0.0
3,20130424 01:00,0.0
3,20130424 02:00,0.00021232795896269826
3,20130424 03:00,0.0018024694658977166
3,20130424 04:00,0.0037146421779134706
3,20130424 05:00,0.0042295987386364595
3,20130424 06:00,0.004308652897811512
3,20130424 07:00,0.004319545317323135
3,20130424 08:00,0.004321024249711902
3,20130424 09:00,0.004321224372905029
3,20130424 10:00,0.0043212507627766504
3,20130424 11:00,0.00721972183549454
3,20130424 12:00,0.00721972183549454
3,20130424 13:00,0.00721972183549454
3,20130424 14:00,0.00721972183549454
3,20130424 15:00,0.00721972183549454
3,20130424 16:00,0.01008949887092538
3,20130424 17:00,0.01008949887092538
3,20130424 18:00,0.017347498665417377
3,20130424 19:00,0.00815941348375779
3,20130424 20:00,0.00815941348375779
3,20130424 21:00,0.00815941348375779
3,20130424 22:00,3.3872499803707e-06
3,20130424 23:00,0.0
3,20130425 00:00,0.0
3,20130425 01:00,0.0
3,20130425 02:00,0.00021232795896269826
3,20130425 03:00,0.0018024694658977166
3,20130425 04:00,0.0
3,20130425 05:00,0.0
3,20130425 06:00,0.0
3,20130425 07:00,0.0020648452666008994
3,20130425 08:00,0.0020633344464505896
3,20130425 09:00,0.0020583093750627325
3,20130425 10:00,0.0017998249808456822
3,20130425 11:00,0.0
3,20130425 12:00,0.0
3,20130425 13:00,0.0
3,20130425 14:00,0.0
3,20130425 15:00,0.0
3,20130425 16:00,0.0
3,20130425 17:00,0.0
3,20130425 18:00,0.0
3,20130425 19:00,0.0
3,20130425 20:00,0.0
3,20130425 21:00,0.0
3,20130425 22:00,0.0
3,20130425 23:00,0.0
3,20130426 00:00,0.0
3,20130426 01:00,0.0
3,20130426 02:00,0.0
3,20130426 03:00,0.0
3,20130426 04:00,0.0
3,20130426 05:00,0.0
3,20130426 06:00,0.0
3,20130426 07:00,0.0
3,20130426 08:00,0.0
3,20130426 09:00,0.0
3,20130426 10:00,0.0
3,20130426 11:00,0.0
3,20130426 12:00,0.0
3,20130426 13:00,0.0
3,20130426 14:00,0.0
3,20130426 15:00,0.0
3,20130426 16:00,0.0
3,20130426 17:00,0.0
3,20130426 18:00,0.0
3,20130426 19:00,0.0
3,20130426 20:00,0.0
3,20130426 21:00,0.0
3,20130426 22:00,0.0
3,20130426 23:00,0.0
3,20130427 00:00,0.0
3,20130427 01:00,0.0
3,20130427 02:00,0.0
3,20130427 03:00,0.0
3,20130427 04:00,0.0
3,20130427 05:00,0.0
3,20130427 06:00,0.0
3,20130427 07:00,0.0
3,20130427 08:00,0.0
3,20130427 09:00,0.0
3,20130427 10:00,0.0
3,20130427 11:00,0.0
3,20130427 12:00,0.0
3,20130427 13:00,0.0
3,20130427 14:00,0.0
3,20130427 15:00,0.0
3,20130427 16:00,0.0
3,20130427 17:00,0.0
3,20130427 18:00,0.0
3,20130427 19:00,0.0
3,20130427 20:00,0.0
3,20130427 21:00,0.0
3,20130427 22:00,0.0
3,20130427 23:00,0.0
3,20130428 00:00,0.0
3,20130428 01:00,0.0
3,20130428 02:00,0.0
3,20130428 03:00,0.0
3,20130428 04:00,0.0
3,20130428 05:00,0.0
3,20130428 06:00,0.0
3,20130428 07:00,0.0
3,20130428 08:00,0.0
3,20130428 09:00,0.0
3,20130428 10:00,0.0
3,20130428 11:00,0.0
3,20130428 12:00,0.0
3,20130428 13:00,0.0
3,20130428 14:00,0.0
3,20130428 15:00,0.0
3,20130428 16:00,0.0
3,20130428 17:00,0.0
3,20130428 18:00,0.0
3,20130428 19:00,0.0
3,20130428 20:00,0.0
3,20130428 21:00,0.0
3,20130428 22:00,0.0
3,20130428 23:00,0.0
3,20130429 00:00,0.0
3,20130429 01:00,0.0
3,20130429 02:00,0.0
3,20130429 03:00,0.0
3,20130429 04:00,0.0
3,20130429 05:00,0.0
3,20130429 06:00,0.0
3,20130429 07:00,0.0
3,20130429 08:00,0.0
3,20130429 09:00,0.0
3,20130429 10:00,0.0
3,20130429 11:00,0.0
3,20130429 12:00,0.0
3,20130429 13:00,0.0
3,20130429 14:00,0.0
3,20130429 15:00,0.0
3,20130429 16:00,0.0
3,20130429 17:00,0.0
3,20130429 18:00,0.0
3,20130429 19:00,0.0
3,20130429 20:00,0.0
3,20130429 21:00,0.0
3,20130429 22:00,0.0
3,20130429 23:00,0.0
3,20130430 00:00,0.0
3,20130430 01:00,0.0
3,20130430 02:00,0.0
3,20130430 03:00,0.0
3,20130430 04:00,0.0
3,20130430 05:00,0.0
3,20130430 06:00,0.0
3,20130430 07:00,0.0
3,20130430 08:00,0.0
3,20130430 09:00,0.0
3,20130430 10:00,0.0
3,20130430 11:00,0.0
3,20130430 12:00,0.0
3,20130430 13:00,0.0
3,20130430 14:00,0.0027682453031024857
3,20130430 15:00,0.002768240904790549
3,20130430 16:00,0.0
3,20130430 17:00,0.0008379251560352667
3,20130430 18:00,0.0
3,20130430 19:00,0.0
3,20130430 20:00,0.0
3,20130430 21:00,0.0
3,20130430 22:00,0.0
3,20130430 23:00,0.0
3,20130501 00:00,0.0
